Site Name,Address,City,Postcode,Latitude,Longitude,Client Name,Client Contact,Client Email,Client Phone,Contract Reference,Notes
Cambridge Picturehouse 38 39 Saint Andrews Street Cambridge CB2 3AR,Management Office The Friary Guildford Surrey,Guildford,GU1 4YT,51.23684311,-0.576673448,C S S Limited,,info@c-s-s.net,447956 186542,,
EMR Nottingham Station NG2 3AQ,Booking Office Nottingham Railway Station Carrington Street Nottingham Nottinghamshire,Nottingham,NG2 3AQ,52.94716263,-1.146543384,Carlisle Support Services,,supportcentre@carlislesupportservices.com,,,
Lincoln Train Station LN5 7EW,Central Railway Station St Marys Street Lincoln Lincolnshire,Lincoln,LN5 7EW,53.22609711,-0.539397418,Carlisle Support Services,,azeem.butt@carlislesupportservices.com,,,
Huddersfield Football stadium HD1 6PG,Costa Coffee Stadium Way Huddersfield West Yorkshire,Huddersfield,HD1 6PG,53.65492249,-1.767379165,Carlisle Support Services,,Liam.Fox@carlislesupportservices.com,44 7424995613 ,,
Liverpool Town Hall High Street Liverpool L23SW,Lord Mayor of Liverpool Town Hall High Street Liverpool Merseyside,Liverpool,L23SW,53.40715408,-2.991817713,Carlisle Support Services,,supportcentre@carlislesupportservices.com,,,
Sefton Park Liverpool L17 1AP,Palm House Preservation Trust Sefton Park Palm House Sefton Park Liverpool Merseyside,Liverpool,L17 1AP,53.38192368,-2.939333916,Carlisle Support Services,,supportcentre@carlislesupportservices.com,,,
Leonardo Edinburgh 2 Crewe Road North EH5 2XS,Selex Galileo Ltd 2 Crewe Road North Edinburgh,Edinburgh,EH5 2XS,55.96957779,-3.234004021,Carlisle Support Services,, mark.murphie@carlislesupportservices.com,,,
The Broadway Woodhall Spa Lincolnshire LN10 6PU,1 Kings Walk The Broadway Woodhall Spa Lincolnshire,Woodhall Spa,LN10 6PU,53.154203,-0.206897,Churchill Security Limited,,control@ChurchillSecurity.co.uk,,,
Unit 127 Ashford Designer Outlet Kimberley Way Ashford Kent TN24 0SD,106 Ashford Designer Outlet Ashford Kent,Ashford,TN24 0SD,51.136378,0.877469,Churchill Security Limited,,control@churchillsupportservices.com,,,
Meridian Leisure Park Lubbesthorpe Way LE19 1JZ,360 Play Unit 1 Meridian Leisure Park Lubbesthorpe Way Braunstone Leicester Leicestershire,Leicester, LE19 1JZ,52.61379565,-1.187340826,Churchill Security Limited,,control@churchillsupportservices.com,,,
Vue Cwmbran NP44 1QS,Bowling Alley Glyndwr Road Cwmbran Torfaen,Cwmbran,NP44 1QS,51.654704,-3.020535,Churchill Security Limited,,control@churchillsupportservices.com,,,
Vue Merthyr Tydfil CF48 1UT,Merthyr Tydfil Leisure Centre Unit 1 Merthyr Tydfil Leisure Village Merthyr Tydfil Mid Glamorgan,Merthyr Tydfil, CF48 1UT,51.738284,-3.377247,Churchill Security Limited,,control@churchillsupportservices.com,,,
Vital Energy DE15 9NG,National Grid Co Drakelow Sub Station Drakelow Lane Drakelow Burton on Trent Staffordshire,Burton on Trent,DE15 9NG,52.77345,-1.650139,Churchill Security Limited,,ChurchillSecurity@continuum247.com,2039300095,,
Vue Rhyl LL18 1HB,Savoy Enterprises Ltd 7 13 West Parade Rhyl Denbighshire,Rhyl,LL18 1HB,53.321051,-3.493738,Churchill Security Limited,,ChurchillSecurity@continuum247.com,,,
Station Square Lowestoft Suffolk NR32 1BA,11a Station Square Lowestoft Suffolk,Lowestoft,NR32 1BA,52.473612,1.749012,Darke Engineering,,Luke.Fearn@darkeengineering.co.uk,7584565114,,
TK Maxx5 cross keys arcade queen street salisbury SP1 1EY,1 Queen Street Apartments 6 Queen Street Salisbury Wiltshire,Salisbury,SP1 1EY,51.06919479,-1.793930173,Delta force Group,,junaid@deltaforcegroup.co.uk,,,
Sunseeker international osprey quay portland beach road dorest DT5 1BL,C H C Scotia Osprey Quay Portland Dorset,Portland,DT5 1BL,50.56826319,-2.451026211,Delta force Group,,junaid@deltaforcegroup.co.uk,,,
Marriott Hotel 500 Argyle Street Glasgow G3 8RR,Glasgow Marriott Hotel 500 Argyle Street Glasgow,Glasgow,G3 8RR,55.86016846,-4.268696308,Delta force Group,,junaid@deltaforcegroup.co.uk,,,
Ellis Brigham Towerhouse Covent Garden WC2E 7HA,10 Southampton Street London,London,WC2E 7HA,51.51103424,-0.12201766,Ellis Birgham,,towerhouse.manager@ellis-brigham.com,7458030812,,
EB EllisBriSW E20 1EN,101 The Street Westfield Stratford City Montfichet Road London,London,E20 1EN,51.542991,-0.007547,Ellis Birgham,,tnfstratford@ellis-brigham.com,2031705705,,
The North Face London E20 1EN,101 The Street Westfield Stratford City Montfichet Road London,London,E20 1EN,51.542991,-0.007547,Ellis Birgham,,tnfstratford@ellis-brigham.com,44774045000,,
The North Face 30 32 Southampton Road Covent Garden WC2E 7HE,30 Southampton Street London,London,WC2E 7HE,51.51085731,-0.122369069,Ellis Birgham,,tnfcoventgarden@ellis-birgham.com,,,
Henderson House 4 Lancaster Way Huntingdon Cambridgeshire PE29 7DU,4 Lancaster Way 4 Lancaster Way Huntingdon Cambridgeshire,Huntingdon,PE29 7DU,52.344897,-0.198721,EMCOR Group,,ben.varley@emcoruk.com,,,
Knightswick Centre Foksville Rd Canvey Island SS8 7AD,11 Knightswick Centre Canvey Island Essex,Canvey Island,SS8 7AD,51.52245712,0.593234301,Excellerate Services,,mike.armstrong@excellerateservices.com,,,
Bull wood hall Shockley Essex SS5 4TD,1 Bullwood Hall Lane Hockley Essex,Hockley,SS5 4TD,51.59394455,0.631771743,FAO Megan Lee GSS,,megan@gssms.co.uk,,,
Keepmoat Homes Firbeck Colliery Doncaster Road Costhorpe Doncaster S81 9QS,10 Costhorpe Villas Doncaster Road Costhorpe Worksop Nottinghamshire,Worksop,S81 9QS,53.36951828,-1.121189713,FAO Megan Lee GSS,,megan@gssms.co.uk,,,
Morgan Sindall Great Yarmouth Marina Leisure Centre Marine Parade Great Yarmouth NR30 2ER,Anchor Cafe Marine Parade Great Yarmouth Norfolk,Great Yarmouth,NR30 2ER,52.604316,1.737166,FAO Megan Lee GSS,,megan@gssms.co.uk,,,
El Dorado Eastnor Ledbury HR8 1EN,1 Netherton Cottages Eastnor Ledbury Herefordshire,Ledbury,HR8 1EN,52.05152893,-2.368884563,FGH Security,, brendan.hughes@fghsecurity.co.uk,7799459341,,
11 Denmark Street London WC2H 8LS,Avalon Book Company Ltd 8 Denmark Street London,London,WC2H 8LS,51.51509495,-0.1295584,First Response Group FRG,,,,,
Hampton by Hilton Hotel 111 Uxbridge Road Ealing London W5 5TL,1 E Ltd C P House 97 107 Uxbridge Road London,London,W5 5TL,51.51148605,-0.313518792,G4S UK,,stuart.green@uk.g4s.com,07881 270864,,
DWP SALFORD PENDLETON Paddington Close Salford M6 5PL,1 Paddington Close Salford Lancashire,Salford,M6 5PL,53.486771,-2.284295,G4S UK,,stuart.green@uk.g4s.com,,,
Caterpillar Peterborough Frank Perkins Way Peterborough PE1 5LT,1 The Woodlands Peterborough Cambridgeshire,Peterborough,PE1 5LT,52.5852623,-0.218132824,G4S UK,,stuart.green@uk.g4s.com,,,
Sandman Hotel PICK and Drop,101 Coppermill Lane London,London,E17 7HA,51.58110428,-0.035985671,G4S UK,,stuart.green@uk.g4s.com,,,
Cherry Hinton Road CB1 7BX,129 Cherry Hinton Road Cambridge Cambridgeshire,Cambridge,CB1 7BX,52.18821335,0.144769773,G4S UK,,stuart.green@uk.g4s.com,,,
DWP Huntingdon Cambridgeshire PE29 3PN,147 Snooker Club St Benedicts Court Huntingdon Cambridgeshire,Huntingdon,PE29 3PN,52.329397,-0.184674,G4S UK,,verity.foster@uk.g4s.com,,,
Apex Hotel 90 Haymarket Terrace Edinburgh EH12 5LQ,1f1 66 Haymarket Terrace Edinburgh,Edinburgh,EH12 5LQ,55.945804,-3.223268,G4S UK,,verity.foster@uk.g4s.com,44750054567,,
Hotel Novotel Heathrow Airport T1 Harlington Hayes Greater London UB3 5AP,21 Wardens Close 89 Grassmarket Edinburgh Midlothian,Edinburgh,UB3 5AP,51.48146057,-0.44486025,G4S UK,,mqs.scheduling@uk.g4s.com,,,
Apex City of Edinburgh Hotel Grassmarket Midlothian EH1 2HJ,21 Wardens Close 89 Grassmarket Edinburgh Midlothian,Edinburgh,EH1 2HJ,55.9477017,-3.1948684,G4S UK,,mqs.scheduling@uk.g4s.com,07540 970406,,
DWP Swinton 51 53 THE PARADE SWINTON MANCHESTER M27 4BH,27 The Parade Swinton Manchester,Manchester,M27 4BH,53.512535,-2.338468,G4S UK,,mqs.scheduling@uk.g4s.com,,,
DWP BOLTON BLACK HORSE STREET 52 Black Horse Street Bolton BL1 1SX,52 Blackhorse Street Bolton Lancashire,Bolton,BL1 1SX,53.57735443,-2.432306051,G4S UK,,valentin.avram@uk.g4s.com,,,
Tamar Plymouth Science Park PL6 8BX,A A P E C 1 Tamar Science Park Davy Road Derriford Plymouth Devon,Plymouth,PL6 8BX,50.41762543,-4.108864307,G4S UK,,jamie.stone@uk.g4s.com,7384913907,,
TS Tech Blackworth Industrial Estate Highworth Witshire SN6 7NA,Adcutech Ltd Pacm House Blackworth Industrial Estate Highworth Swindon Wiltshire,Swindon,SN6 7NA,51.64030457,-1.709580064,G4S UK,,ian.cole@uk.g4s.com,,,
Holiday Inn Express Edinburgh City West EH4 3HL,Air Bp Turnhouse Road Edinburgh Airport Edinburgh,Edinburgh,EH4 3HL,55.95622635,-3.243765831,G4S UK,,mqs.scheduling@uk.g4s.com, +44 (0)7817 018487,,
Cheltenham Job Centre Gloucestershire GL50 4DJ,Albion House Social Club North Street Cheltenham Gloucestershire,Cheltenham,GL50 4DJ,51.900978,-2.075547,G4S UK,,richard.wills@uk.g4s.com,,,
Aspall Cyder House Debenham Suffolk IP14 6PD,Aspall The Cyder House Aspall Stowmarket Suffolk,Stowmarket,IP14 6PD,52.243603,1.178793,G4S UK,,stephen.allen@uk.g4s.com,,,
Atrium Feltham Greater London TW14 0AW,Atrium Hotel Great South West Road Feltham Greater London,Feltham,TW14 0AW,51.46643711,-0.421007215,G4S UK,,mqs.scheduling@uk.g4s.com,,,
Jobcentre Stockport National House 80 82 Wellington Rd N Stockport SK4 1HW,Bates Stage Academy Bryant House Wellington Road North Stockport Cheshire,Stockport,SK4 1HW,53.41356659,-2.167316675,G4S UK,,mqs.scheduling@uk.g4s.com,,,
GSK Ware Herts SG12 0DP,Caretakers Cottage Fanshawe School Park Road Ware Hertfordshire,Ware,SG12 0DP,51.813736,-0.045885,G4S UK,,mqs.scheduling@uk.g4s.com,,,
Mercure LHR Shepiston Lane Hayes United Kingdom UB3 1LP,Comfort Inn Shepiston Lane Hayes Greater London,Hayes,UB3 1LP,51.49424744,-0.43073988,G4S UK,,Tabraz.Hussain@uk.g4s.com,,,
Honeywell Cambridge Eastbrook CB2 8DR,Department For Environment Food Rural Affairs D E F R A Eastbrook Shaftesbury Road Cambridge Cambridgeshire,Cambridge,CB2 8DR,52.18867493,0.129342407,G4S UK,,stephen.allen@uk.g4s.com,,,
GSK Ware Hertfordshire SG12 0DJ,Glaxo Group Research Ltd PO Box 97 Stevenage Hertfordshire,Stevenage,SG12 0DP,51.813736,-0.045885,G4S UK,,MQS.scheduling@uk.g4s.com,,,
GSK Stevenage Hertfordshire SG1 2NY,Glaxo Group Research Ltd PO Box 97 Stevenage Hertfordshire,Stevenage,SG1 2NY,51.89611816,-0.202867657,G4S UK,,opssupporthub@uk.g4s.com,,,
GSK Harlow Essex CM19 5AW,Glaxosmithkline Pharmaceuticals Third Avenue Harlow Essex,Harlow,CM19 5AW,51.760535,0.067747,G4S UK,,kevin.m.weatherley@gsk.com,,,
DWP Northampton Princess House Cliftonville Rd Northampton NN1 5AE,H M Revenue Customs Princess House Cliftonville Road Northampton Northamptonshire,Northampton,NN1 5AE,52.23635864,-0.87910521,G4S UK,,mqs.scheduling@uk.g4s.com,,,
HAVAS EHS Brann GL7 1RY,Havas E H S Phoenix Way Cirencester Gloucestershire,Cirencester,GL7 1RY,51.71205902,-1.9703089,G4S UK,,mqs.scheduling@uk.g4s.com,,,
Holiday Inn PrestonThe RingwayPrestonPR1 3AU,Holiday Inn 65 75 Ring Way Preston Lancashire,Preston,PR1 3AU,53.76241302,-2.697072506,G4S UK,,valentin.avram@uk.g4s.com,,,
DWP MANCHESTER CHEETHAM HILL 96 Crescent Road Cheetham Hill M8 9DQ,Jobcentre Plus 36 Crescent Road Manchester,Manchester,M8 9DQ,53.512066,-2.242981,G4S UK,,tony.rourke@uk.g4s.com,,,
DWP MANCHESTER WILMSLOW ROAD 96 Wilmslow Rd Rusholme M14 5BJ,Jobcentre Plus 96 Wilmslow Road Manchester,Manchester,M14 5BJ,53.4541,-2.22473,G4S UK,,MQS.scheduling@uk.g4s.com,,,
DWP MANCHESTER STRETFORD Chester RoadOld Trafford M32 9ED,Jobcentre Plus Arndale House Chester Road Stretford Manchester,Manchester,M32 9ED,53.444842,-2.309022,G4S UK,,MQS.scheduling@uk.g4s.com,,,
DWP ROSSENDALE RAWTENSTALLBACUP ROADROSSENDALEBB4 7NH,Jobcentre Plus Bacup Road Rossendale Lancashire,Rossendale,BB4 7NH,53.70072174,-2.284207344,G4S UK,,stuart.green@uk.g4s.com,7734312743,,
Gloucester JCP Gloucestershire GL1 1XL,Jobcentre Plus Cedar House Spa Road Gloucester Gloucestershire,Gloucester,GL1 1XL,51.85995865,-2.249448538,G4S UK,,sharne.blake@uk.g4s.com,,,
DWP St Helens Gregson House WA10 1UF,Jobcentre Plus Gregson House 2 Central Street St Helens Merseyside,St Helens,WA10 1UF,53.456672,-2.736411,G4S UK,,mqs.scheduling@uk.g4s.com,,,
DWP ACCRINGTON OAKBANK HOUSEOAKBANK HOUSEBB5 1PJ,Jobcentre Plus Oak Bank House Oak Street Accrington Lancashire,Accrington,BB5 1PJ,53.75166702,-2.363182545,G4S UK,,tony.rourke@uk.g4s.com,,,
DWP BLACKBURN ORCHARD HOUSEPENNY STREETBLACKBURNBB1 6HA,Jobcentre Plus Orchard House Penny Street Blackburn Lancashire,Blackburn,BB1 6HA,53.75064087,-2.478517532,G4S UK,,mqs.scheduling@uk.g4s.com,,,
Plymouth Devonport Job Centre PL2 3BD,Jobcentre Plus Queens House St Levan Road Plymouth Devon,Plymouth,PL2 3BD,50.3867569,-4.161670208,G4S UK,,lee.tyler@uk.g4s.com,,,
Caterpillar Perkins Engines Peterborough PE1 5FQ,Monarch Automotive Frank Perkins Way Peterborough Cambridgeshire,Peterborough,PE1 5FQ,52.58190536,-0.218490377,G4S UK,,stephen.allen@uk.g4s.com,,,
Park Grand Hotel Hounslow Greater London TW5 0BU,Novotel Heathrow Cherry Lane West Drayton Greater London,West Drayton,TW5 0BS,51.47934341,-0.359477311,G4S UK,,MQS.SCHEDULING@uk.g4s.com,,,
Penta Hotel Reading Berkshire RG1 7RH,Novotel Heathrow Cherry Lane West Drayton Greater London,West Drayton, RG1 7RH,51.45483017,-0.97815305,G4S UK,,ian.cole@uk.g4s.com,,,
Novotel M4 J4 Cherry Lane West Drayton United Kingdom UB7 9HJ,Novotel Heathrow Cherry Lane West Drayton Greater London,West Drayton,UB7 9HJ,51.497475,-0.455914,G4S UK,,Tabraz.Hussain@uk.g4s.com,07881 270864,,
Tewkesbury Shannon Way TEWKESBURY GL20 8BL,R R Donnelley Global Document Solutions Shannon Way Ashchurch Tewkesbury Gloucestershire,Tewkesbury,GL20 8BL,51.997136,-2.128144,G4S UK,,opssupporthub@uk.g4s.com,,,
RWE Little Barford St Neots PE19 6YT,R W E Npower Little Barford Power Station Little Barford St Neots Cambridgeshire,St Neots,PE19 6YT,52.202981,-0.268857,G4S UK,,stephen.allen@uk.g4s.com,,,
RWE Kraftwerk Great Yarmouth Power Station NR30 3PY,R W E Npower PLC The Power Station South Denes Road Great Yarmouth Norfolk,Great Yarmouth,NR30 3PY,52.583895,1.731846,G4S UK,,pr.control.room@uk.g4s.com ,,,
Renaissance Heathrow Bath Road Hounslow Middlesex United Kingdom TW6 2AQ,Renaissance London Heathrow Hotel Bath Road Heathrow Hounslow Greater London,Hounslow, TW6 2AQ,51.48051453,-0.445526004,G4S UK,,muhammad.jawad.external@uk.g4s.com,,,
Waterbeach Barracks Dannyend Road Cambridge CB25 9PA,Royal Papworth Hospital Accommodation 1 Elm House Waterbeach Barracks Denny End Road Waterbeach Cambridge Cambridgeshire,Cambridge,CB25 9GU,52.276022,0.191501,G4S UK,,abc@gmail.com,1121450588,,
Sandman Signature London Gatwick Hotel West Sussex RH10 8XH,Sandman Signature Hotels Resorts Tinsley Lane South Crawley West Sussex,Crawley,RH10 8XH,51.12596,-0.167952,G4S UK,,mqs.scheduling@uk.g4s.com,,,
Worcester Park Library Windsor Road Worcester Park KT4 8ES,1 Windsor Road Worcester Park Surrey,Worcester Park,KT4 8ES,51.37709,-0.241284,Galaxon Services Ltd,,info@galaxonservices.co.uk,0208 591 7497,,
CBRE 101 Cambridge Cambridge Science Park CB4 0FY,101 Science Park Cambridge Cambridgeshire,Cambridge,CB4 0FY,52.2324295,0.149624556,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Balfour Beatty Godiva Site Office Godiva Carpets Spon End Coventry CV1 3HF,101 Spon End Coventry West Midlands,Coventry, CV1 3HF,52.40829849,-1.526297927,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
134 138 Edmund Street Birmingham B3 2ES,106 Edmund Street Birmingham West Midlands,Birmingham,B3 2ES,52.480855,-1.902785,Galaxon Services Ltd,,david.lines@atalianworld.com,7436362139,,
4 Fourth Avenue Halsted Essex CO9 2SY United Kingdom,11 Fourth Avenue Halstead Essex,Halstead,CO9 2SY,51.940255,0.656549,Galaxon Services Ltd,,info@galaxonservices.co.uk,2085917497,,
Redcar Hydrogen Hub Unit B Regents Walk Redcar TS10 3FB,11 Regent Walk Redcar North Yorkshire,Redcar,TS10 3FB,54.61752627,-1.0675873,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Hartlebury Trading Estate DY10 4JB,115 Hartlebury Trading Estate Kidderminster Worcestershire,Kidderminster,DY10 4JB,52.32688128,-2.212568048,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Hilltop Depot Brackley Street Walkden M28 3GU,12 Brackley Street Worsley Manchester,Manchester,M28 3GU,53.529091,-2.402336,Galaxon Services Ltd,,info@galaxonservices.co.uk,0208 591 7497,,
120 Bark Street Bolton BL1 2AX,120 Bark Street Bolton Lancashire,Bolton,BL1 2AX,53.58112846,-2.431964575,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Paradigm 3175 Century Way Leeds LS15 8ZB,1255 Century Way Thorpe Park Leeds Yorkshire,Leeds,LS15 8ZB,53.796822,-1.426439,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Stockport Exchange Station Road Stockport SK1 3TA,13 Grand Central Square Wellington Road South Stockport Cheshire,Stockport,SK1 3TA,53.40691376,-2.160927534,Galaxon Services Ltd,,info@galaxonservices.co.uk,0208 591 7497,,
Premier Foods Moreton CH46 1QN,142 Reeds Lane Wirral Merseyside,Wirral,CH46 1QN,53.408036,-3.099622,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
2 Embankment Sovereign Street Leeds LS1 4BA,30 Sovereign Street Leeds West Yorkshire,Leeds,LS1 4BA,53.79305267,-1.545700908,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
intu Milton Keynes MK9 3GB,37b Midsummer Place Milton Keynes Buckinghamshire,Milton Keynes,MK9 3GB,52.04102325,-0.756989121,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Pinnacle Lower Third Street Midsummer Boulevard Milton Keynes MK9 1FF,3C Design Partnership Ltd The Pinnacle 160 Midsummer Boulevard Milton Keynes Buckinghamshire,Milton Keynes,MK9 1FF,52.03647614,-0.767830491,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Priory Court 35 Bull Street Birmingham B4 6AF,41 Bull Street Birmingham West Midlands,Birmingham,B4 6AF,52.481749,-1.896893,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
The Hive 47 51 Lever Street Manchester M11FN,47 The Hive Lever Street Manchester,Manchester,M11FN  ,53.48315048,-2.23332262,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Leeds Valley LS10 1AB,5 Savannah Way Leeds Valley Park Leeds West Yorkshire,Leeds,LS10 1AB,53.7616367,-1.5059249,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Swinton Square 67 The Parade Swinton Manchester M27 4BD,56 58 The Parade Swinton Manchester,Manchester,M27 4BD,53.51194333,-2.337858498,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
LLNielson Woking Woking Office 3rd Floor Midas House Woking GU21 6LQ,58 Goldsworth Road Woking Surrey,Woking,GU21 6LQ,51.3173395,-0.5655881,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Hitachi Energy Stone Oulton Rd Stone ST15 0RS,A B B Ltd Stonefield Works Oulton Road Stone Staffordshire,Stone, ST15 0RS,52.906923,-2.145681,Galaxon Services Ltd,,info@galaxonservices.co.uk,0208 591 7497,,
Chester Business Park Wrexham Road Lakewood Heronsway Chester Cheshire CH4 9QT,A P S Group Secure Solutions 1 Lakeside Chester Business Park Chester Cheshire,Chester,CH4 9QT,53.15847015,-2.901514292,Galaxon Services Ltd,,info@galaxonservices.co.uk,0208 591 7497,,
Heywood Distribution Park Heywood Greater Manchester OL10 2TT,A S Services P17 Parklands Heywood Distribution Park Heywood Lancashire,Heywood,OL10 2TT,53.580948,-2.238614,Galaxon Services Ltd,,info@galaxonservices.co.uk,0208 591 7497,,
Port of Liverpool Building Brunswick Street Liverpool L3 1BY,Abacus Upholstery Contracts Ltd Unit 10 Springfield Business Centre Brunel Way Stroudwater Business Park Stonehouse Gloucestershire,Stonehouse,L3 1BY,53.40423584,-2.994427443,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
BorgWarner Technologies GL10 3SX,Abacus Upholstery Contracts Ltd Unit 10 Springfield Business Centre Brunel Way Stroudwater Business Park Stonehouse Gloucestershire,Stonehouse,GL10 3SX,51.750464,-2.301277,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
D S Smith Kettering Cromwell House Latimer Park Kettering NN15 5YZ,Abbey Board Cromwell House Altendiez Way Burton Latimer Kettering Northamptonshire,Kettering,NN15 5YZ,52.371095,-0.685348,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Oldham Broadway Business ParkChaddertonOldham Greater ManchesterOL9 9XB,Acumen Independent Financial Advisers Unit 7 Howarth Court Gateway Crescent Chadderton Oldham Lancashire,Oldham,OL9 9XB,53.53216171,-2.165808201,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Canada House 3 Chepstow Street Manchester M1 5FW,Age Concern Canada House 3 Chepstow Street Manchester,Manchester,M1 5FW,53.474872,-2.244045,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Tesco Welwyn Garden City Days Checkout Building Falcon Way Shire Park Welwyn Garden City AL7 1TW,Ai1 Property Management Ltd Unit 2 Falcon Gate Welwyn Garden City Hertfordshire,Welwyn Garden City,AL7 1TW,51.80789566,-0.197269186,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
Estuary Commerce Park Estuary Banks Liverpool L24 8RB,Allergan Biologics Ltd 12 Estuary Banks Speke Liverpool Merseyside,Liverpool,L24 8RB,53.345613,-2.872577,Galaxon Services Ltd,,info@galaxonservices.co.uk,,,
